date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:25:22	94155/94155	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:18%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big2.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog-big2.jpg	(from https://htmldemo.net/autima/autima/blog-fullwidth.html)
21:25:22	110942/110942	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:13%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big3.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog-big3.jpg	(from https://htmldemo.net/autima/autima/blog-fullwidth.html)
21:25:22	77654/77654	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:19%20GMT	https://htmldemo.net/autima/autima/assets/img/blog/blog-big4.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/blog/blog-big4.jpg	(from https://htmldemo.net/autima/autima/blog-fullwidth.html)
21:25:22	92088/92088	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:19%20GMT	https://htmldemo.net/autima/autima/assets/img/about/about1.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/about/about1.jpg	(from https://htmldemo.net/autima/autima/about.html)
21:25:23	1308/1308	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:19%20GMT	https://htmldemo.net/autima/autima/assets/img/about/About_icon1.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/about/About_icon1.jpg	(from https://htmldemo.net/autima/autima/about.html)
21:25:23	1150/1150	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:20%20GMT	https://htmldemo.net/autima/autima/assets/img/about/About_icon2.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/about/About_icon2.jpg	(from https://htmldemo.net/autima/autima/about.html)
21:25:23	1138/1138	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:15%20GMT	https://htmldemo.net/autima/autima/assets/img/about/About_icon3.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/about/About_icon3.jpg	(from https://htmldemo.net/autima/autima/about.html)
21:25:23	12924/12924	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:15%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services2.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/service/services2.jpg	(from https://htmldemo.net/autima/autima/about.html)
21:25:24	5209/5209	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Jan%202024%2014:25:24%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services1.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/service/services1.jpg	(from https://htmldemo.net/autima/autima/about.html)
21:25:24	26955/26955	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:21%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services3.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/service/services3.jpg	(from https://htmldemo.net/autima/autima/about.html)
21:25:24	2532/2532	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:21%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial4.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/about/testimonial4.jpg	(from https://htmldemo.net/autima/autima/about.html)
21:25:24	2233/2233	---M--	200	added ('OK')	image/jpeg	date:Sun,%2021%20Jan%202024%2015:20:21%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial5.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/about/testimonial5.jpg	(from https://htmldemo.net/autima/autima/about.html)
21:25:25	5570/5570	---MC-	200	added ('OK')	image/png	date:Tue,%2016%20Jan%202024%2016:04:17%20GMT	https://htmldemo.net/autima/autima/assets/img/about/testimonial6.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/about/testimonial6.png	(from https://htmldemo.net/autima/autima/about.html)
21:25:25	55858/55858	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Jan%202024%2016:04:17%20GMT	https://htmldemo.net/autima/autima/assets/img/service/services4.jpg	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/service/services4.jpg	(from https://htmldemo.net/autima/autima/services.html)
21:25:25	660/660	---MC-	200	added ('OK')	image/png	date:Sun,%2021%20Jan%202024%2015:20:22%20GMT	https://htmldemo.net/autima/autima/assets/img/logo/logo-5.png	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/img/logo/logo-5.png	(from https://htmldemo.net/autima/autima/coming-soon.html)
21:25:26	1449/1449	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263bbaa3c-5a9%22	https://htmldemo.net/autima/autima/assets/js/map.js	C:/My%20Web%20Sites/layout-viet/htmldemo.net/autima/autima/assets/js/map.js	(from https://htmldemo.net/autima/autima/contact.html)
